A_0	A_1	A_2	A_3	R_0	R_1	R_2	R_3	R_4	R_5	R_6	R_7	R_8	R_9	R_10	R_11	R_12	R_13	R_14	R_15	Phenotype	Fitness	Accuracy	Numerosity	AveMatchSetSize	TimeStampGA	InitTimeStamp	Specificity	DeletionProb	CorrectCount	MatchCount
0	0	#	1	1	0	#	0	#	#	#	#	#	#	#	#	#	#	#	#	0	1.0
1	#	#	0	1	#	#	#	#	1	#	#	#	0	#	#	#	#	1	#	1	0.10595390899440861
0	1	#	#	#	#	1	#	#	1	1	#	#	#	1	#	#	#	1	#	1	0.18593443208187066
#	#	#	0	#	#	#	#	#	#	#	#	#	#	1	#	1	#	#	#	1	0.13168724279835387
0	#	#	1	0	#	#	#	#	0	#	#	1	#	#	#	0	0	0	1	0	1.0
0	0	0	#	0	0	#	#	#	#	#	#	#	#	#	#	#	#	#	#	0	1.0
1	0	0	0	#	#	#	#	#	#	#	#	1	#	#	#	#	#	#	#	1	1.0
#	1	1	1	#	#	#	#	#	#	0	#	#	#	1	#	1	#	#	0	0	0.15359020233154297
#	1	#	1	#	#	#	#	1	0	0	#	#	#	0	1	0	#	#	1	0	0.2373046875
#	1	#	1	#	#	#	#	#	#	#	0	#	#	#	#	#	#	#	#	0	0.18351659202571657
0	#	#	1	1	#	#	#	#	#	0	#	#	1	#	#	0	#	1	#	0	0.2935778904262872
#	1	#	1	#	#	#	#	#	#	#	0	#	#	#	0	#	#	#	#	0	0.2540098833281105
1	1	#	#	1	#	1	1	#	#	#	0	#	0	#	#	1	1	#	1	1	0.2373046875
#	1	#	1	0	#	#	#	#	1	#	#	#	#	#	#	#	0	#	#	0	0.11707060933908406
#	1	0	1	0	#	#	#	#	#	#	#	#	#	#	#	#	0	1	#	0	0.43375716751999094
#	1	#	1	#	#	#	#	#	#	#	0	#	#	#	0	#	#	#	0	0	0.45761349343324415
0	#	#	1	0	#	#	#	#	#	#	1	#	#	1	0	#	#	1	#	1	0.18593443208187066
0	#	1	1	#	#	#	#	#	#	#	1	0	1	1	#	#	#	1	#	1	0.512908935546875
0	1	1	#	#	#	#	#	0	#	#	#	#	#	1	1	1	1	#	0	0	0.014458261438686257
0	1	#	0	#	0	1	0	0	#	#	#	#	#	#	#	#	#	#	#	0	0.21720617794361205
#	1	#	#	#	0	#	#	#	#	#	#	#	#	1	#	0	0	0	#	0	0.16529662857527172
0	1	#	1	1	#	#	#	#	#	#	1	#	0	#	#	#	0	0	#	1	0.1043582467665522
#	0	1	1	#	#	#	0	#	#	#	#	#	#	#	#	#	#	#	#	0	0.2149341667858102
#	0	0	#	0	0	#	#	0	#	#	#	#	#	#	#	#	#	#	#	0	0.210103396046206
0	#	1	0	#	#	0	#	#	#	#	0	#	#	0	#	#	0	0	#	0	1.0
0	#	0	1	#	1	#	0	#	1	0	#	1	0	#	#	#	#	#	0	1	1.0
#	1	#	#	#	#	#	#	#	#	#	0	#	#	#	#	#	#	#	0	0	0.147673098380948
0	1	#	1	#	#	#	#	#	0	#	0	#	#	#	0	#	0	#	#	0	1.0
#	1	1	1	#	#	#	#	#	#	#	0	0	#	#	#	#	#	#	#	0	0.37398055637160105
#	#	#	1	#	#	#	#	#	1	#	1	#	#	0	#	#	#	1	#	1	0.06504222973314074
#	0	1	0	0	#	1	1	#	#	#	#	0	#	#	#	#	#	#	#	1	0.4234790289079717
#	1	0	0	#	#	#	#	0	#	#	#	#	#	#	#	#	#	#	#	0	0.2488222127684893
0	#	1	#	#	#	#	0	#	#	0	#	#	#	#	0	#	#	0	#	0	0.3392169036785128
#	1	#	0	#	#	1	#	#	#	1	#	#	#	#	#	#	#	1	#	1	0.3392169036785128
0	0	0	#	0	#	#	#	#	#	#	#	#	#	#	#	#	#	#	#	0	0.36928367908080817
1	#	#	0	#	#	#	#	1	#	#	#	1	#	1	#	#	#	#	#	1	0.39052583328375096
1	#	#	0	#	#	#	#	#	#	1	#	1	#	#	#	#	#	#	#	1	0.0897444901592002
1	1	1	#	#	#	#	#	#	#	#	#	#	#	#	#	#	#	0	0	0	1.0
#	1	#	0	#	#	#	#	1	1	#	#	#	#	1	#	0	#	1	#	1	0.0852316508323596
0	#	0	#	0	0	#	#	#	1	#	0	#	1	#	#	#	#	#	#	0	0.20346349914002398
1	#	1	1	#	#	#	#	#	#	#	#	#	#	0	0	#	#	#	0	0	1.0
1	#	#	#	0	#	1	#	#	#	0	#	#	1	#	#	1	1	#	1	1	0.08825375108068294
1	#	0	#	0	#	1	#	#	#	0	#	#	#	#	#	1	1	#	1	1	0.512908935546875
1	0	0	1	#	#	#	#	#	#	#	#	1	1	#	#	#	#	#	#	1	1.0
#	1	1	1	#	#	#	#	#	#	#	0	0	#	#	#	0	#	#	#	0	0.2994492622121735
1	1	0	0	#	#	#	#	#	#	#	#	#	#	#	#	0	#	#	#	0	1.0
#	#	#	#	1	#	#	#	#	#	1	#	#	1	#	#	#	#	#	#	1	0.10789949540048838
1	#	1	#	#	#	#	#	#	#	0	#	#	#	#	0	0	#	0	0	0	0.7514188428254499
#	#	0	#	#	#	#	#	#	#	#	#	#	1	#	#	#	1	#	#	1	0.06158071183515803
#	#	1	#	#	#	#	#	#	#	#	#	#	#	#	#	0	#	#	0	0	0.08250009529139642
#	#	1	#	#	#	#	#	#	#	#	0	#	#	0	#	#	#	0	#	0	0.1846378232520298
0	#	0	#	1	#	#	#	1	#	#	#	1	#	#	#	#	#	#	#	1	0.17185520846396685
0	#	#	1	0	#	#	#	1	0	#	1	1	0	1	0	#	#	#	#	1	0.07775999999999998
#	1	1	#	#	#	#	#	#	#	0	0	#	#	#	#	#	#	#	0	0	0.44370531249999995
#	#	#	1	#	#	#	#	#	#	#	#	#	#	#	0	#	#	#	0	0	0.16529662857527172
0	#	0	0	#	#	0	#	0	#	#	#	#	0	0	#	#	#	#	#	0	0.18593443208187066
0	1	#	#	#	0	0	#	0	0	#	#	0	1	#	#	#	#	#	1	1	0.0
0	1	#	0	#	1	#	#	1	1	#	#	#	#	#	#	#	#	#	#	1	0.18593443208187066
0	#	1	0	#	#	0	#	#	#	#	1	#	#	0	#	#	#	#	#	0	0.2373046875
#	#	#	#	#	1	#	1	#	0	#	0	#	#	1	#	#	1	0	1	1	0.3276800000000001
0	#	#	1	0	0	#	1	#	#	#	#	#	#	#	#	#	0	#	1	0	0.095367431640625
#	#	#	1	1	#	0	#	#	#	#	1	#	1	#	#	1	#	1	#	1	0.03125
1	0	0	#	#	#	#	#	#	#	#	#	#	1	#	1	0	#	#	#	1	0.36131873917399904
#	1	#	1	#	#	#	#	#	0	#	0	#	#	1	#	0	#	#	1	0	0.3276800000000001
#	1	#	1	#	#	1	#	#	#	#	0	#	#	#	#	0	#	#	#	0	0.29209816617096457
#	0	0	1	#	#	#	#	#	#	#	#	#	0	#	0	#	#	#	#	0	0.231092867969897
0	#	0	1	#	#	#	#	#	1	0	#	#	#	0	#	#	#	#	#	1	0.18593443208187066
0	#	0	1	#	#	1	#	#	1	#	#	#	0	0	#	#	#	#	#	1	0.401877572016461
#	#	#	0	0	1	#	0	1	#	0	#	1	0	1	#	1	#	#	#	1	0.1
1	0	0	#	#	#	1	#	#	#	0	#	1	#	#	#	1	0	#	1	1	0.28462802079628785
#	#	1	0	0	#	#	#	#	0	#	0	#	#	1	#	#	#	#	#	1	0.095367431640625
0	#	1	0	#	#	#	#	#	#	0	#	#	#	#	#	#	#	#	1	0	0.3411077401491926
#	#	#	1	1	#	0	#	#	#	#	1	1	1	#	#	#	#	#	#	1	0.0842909133538739
1	#	0	#	#	#	#	#	#	0	#	#	#	#	#	#	#	0	#	1	0	0.08457703295940151
#	#	1	1	#	#	#	#	#	#	#	#	#	#	#	0	1	#	#	#	0	0.14945850239747147
0	#	1	0	#	#	0	0	#	#	#	1	#	#	0	#	#	#	1	#	0	0.16806999999999994
0	1	0	#	#	#	#	#	#	1	#	#	#	#	#	#	#	#	#	#	1	0.2373046875
#	#	1	0	#	#	#	#	1	#	0	#	#	#	0	#	0	#	#	1	0	0.34765472254481466
1	1	#	1	#	#	#	#	#	#	#	#	#	#	#	#	#	0	#	0	0	1.0
1	0	#	0	#	#	#	#	#	#	1	#	#	1	1	#	#	#	#	#	1	0.13168724279835387
#	#	0	#	1	#	1	#	#	#	1	#	#	#	0	#	#	1	0	#	0	0.0024299999999999994
#	#	0	#	1	#	#	#	#	#	#	#	#	1	1	0	#	#	#	#	1	0.17525145137855438
0	0	0	#	0	#	#	#	#	#	#	#	#	#	#	#	#	#	#	1	0	0.44855981016533175
1	0	0	0	#	#	#	#	#	#	#	#	#	#	#	1	0	0	#	#	1	0.10049355861780968
#	1	0	#	#	#	#	#	#	#	#	#	#	#	#	#	1	1	#	1	1	0.28462802079628785
1	1	#	1	0	#	0	#	0	#	#	1	#	#	0	1	#	0	#	0	0	1.0
1	#	0	0	#	#	#	#	#	#	0	#	#	#	1	#	#	#	#	#	1	0.1086463741492307
0	1	#	1	#	#	#	#	#	0	0	#	#	#	#	1	0	#	0	#	0	1.0
#	1	#	#	#	#	#	#	0	#	1	#	#	0	#	#	#	#	0	0	0	0.1800134415442498
0	#	1	#	0	#	0	#	#	#	1	0	#	#	#	#	#	0	#	#	0	0.04526613752481193
#	1	1	1	#	#	#	#	#	#	1	0	0	#	#	#	#	#	#	#	0	0.3540925979614258
#	1	#	#	0	#	#	#	#	1	1	#	#	1	#	#	1	0	#	#	1	0.13168724279835387
1	1	#	1	#	#	#	#	#	#	0	#	#	0	#	#	#	#	#	0	0	0.22301350200402018
0	0	0	#	1	#	1	#	#	1	#	#	#	#	#	#	#	#	#	#	1	0.20346349914002398
0	#	1	0	#	#	0	#	#	#	#	#	#	#	0	0	#	#	#	#	0	0.4182119423999999
1	1	#	#	#	#	1	1	#	#	#	#	#	#	#	#	#	1	1	#	1	0.13168724279835387
#	0	0	1	#	#	#	#	#	#	#	#	#	0	#	#	#	#	#	#	0	0.24178200811271477
#	1	0	0	#	#	#	#	#	#	1	#	#	#	#	0	#	#	1	#	1	0.01183710753970294
#	1	#	0	#	#	1	#	#	0	1	#	0	#	#	#	#	#	1	#	1	1.0
#	1	#	0	#	#	1	#	1	#	1	1	#	#	#	#	#	0	1	#	1	1.0
#	#	#	0	#	#	#	#	1	#	1	1	#	#	#	0	#	0	#	#	1	0.1590361251087416
0	0	#	#	1	#	#	#	#	0	#	1	#	#	#	#	#	#	#	#	1	0.13168724279835387
#	0	#	1	#	#	#	#	#	#	#	#	#	0	#	0	1	#	#	#	0	0.1765140646801405
1	#	0	1	0	#	#	#	#	#	#	#	#	0	#	#	#	1	#	0	0	0.03125
0	0	1	#	1	#	#	#	#	0	#	1	#	#	#	#	#	#	#	#	1	0.040386107340619246
0	1	#	0	1	#	1	#	1	0	1	1	#	#	#	#	#	#	#	1	1	1.0
1	#	0	1	#	#	#	#	0	#	#	#	0	0	#	#	#	#	#	#	0	0.44370531249999995
1	0	#	1	#	#	#	#	#	#	#	#	0	0	#	0	#	#	#	#	0	1.0
#	0	1	#	#	1	#	#	#	#	#	1	0	#	1	1	#	#	#	#	1	0.26150027784488145
#	#	#	#	#	#	#	#	#	#	#	#	1	1	1	#	1	#	0	#	1	0.10049355861780968
0	#	#	#	1	#	#	#	#	#	1	1	1	#	#	#	#	#	#	#	1	0.31940568003535064
1	0	#	0	#	#	#	#	#	#	#	#	0	#	0	#	#	0	#	#	0	1.0
0	#	1	0	#	#	0	#	#	#	#	#	#	#	#	#	0	#	#	#	0	0.21574646429773925
1	#	#	0	#	#	#	#	#	#	#	#	0	#	0	1	#	#	#	#	0	0.1981094971036366
0	#	1	#	1	#	0	#	#	#	0	#	#	#	#	#	#	#	#	#	0	0.37073984319999986
0	#	1	0	#	#	0	#	#	#	#	#	#	#	#	#	#	#	1	#	0	0.22965034521487823
0	#	#	#	0	#	#	#	#	#	#	1	#	#	1	0	#	#	1	#	1	0.07775999999999998
#	1	0	0	#	#	#	#	#	#	#	#	1	#	#	#	0	1	#	#	1	0.002200925867886696
0	0	1	0	#	0	0	#	#	#	#	1	#	#	1	#	1	#	1	#	0	1.0
0	#	1	#	#	#	#	#	#	#	0	#	#	#	#	0	#	#	#	#	0	0.1111545949973751
#	#	0	1	#	1	#	#	#	#	#	1	1	#	#	#	1	#	1	1	1	0.5549289573066435
1	1	1	1	#	#	#	#	#	#	1	#	#	#	#	#	#	#	#	1	1	1.0
#	1	0	0	#	#	#	#	0	#	#	#	#	#	#	#	0	#	#	#	0	1.0
#	#	1	0	#	#	#	#	0	#	0	#	#	#	#	#	#	#	#	0	0	0.08123088727470104
1	1	1	1	#	#	#	#	#	#	1	#	1	#	#	#	1	#	#	1	1	1.0
0	0	0	1	1	1	#	#	#	#	#	0	#	#	#	#	#	#	#	#	1	1.0
0	0	#	#	1	#	#	#	0	0	#	1	#	#	#	#	#	#	#	#	1	0.05292214940134466
1	1	#	1	#	#	#	#	#	#	#	#	#	#	#	#	#	#	#	0	0	0.2935778904262872
0	#	0	1	#	#	1	#	#	1	#	1	0	0	0	#	#	#	#	#	1	1.0
#	1	#	0	1	#	0	#	#	#	#	#	#	1	#	#	1	#	1	#	1	0.095367431640625
0	#	1	0	#	#	#	#	#	#	0	#	0	#	#	#	#	#	#	#	0	0.3933994473226094
1	#	0	#	#	#	#	#	#	0	#	#	0	0	#	#	#	#	0	#	0	0.2373046875
1	#	0	1	#	0	1	#	#	1	#	#	#	0	#	#	#	1	#	0	0	0.1
1	#	0	#	#	#	#	#	#	#	#	#	#	0	#	#	0	#	#	#	0	0.15275091361884177
#	0	1	#	0	#	#	#	#	0	#	#	#	#	#	0	#	#	1	1	1	0.000541922809869769
0	#	0	0	1	#	#	#	#	1	#	1	#	#	#	#	#	#	#	#	1	0.2373046875
1	#	#	1	#	#	#	#	#	#	#	#	#	#	0	0	#	#	#	0	0	0.2693290743429045
0	#	#	#	1	#	#	0	#	#	1	1	1	#	#	#	1	#	#	#	1	0.01734152991583261
#	1	#	0	#	#	#	#	#	#	#	#	1	#	#	0	1	#	#	#	1	0.0932669098545276
1	#	1	#	0	#	#	#	#	#	1	#	1	#	#	#	#	#	#	1	1	0.023078380428451596
1	0	0	#	#	#	#	#	#	0	#	#	#	#	#	#	1	0	#	#	0	0.022132674897119342
1	#	0	#	#	#	#	#	#	#	#	0	0	0	#	#	#	#	#	#	0	0.21405831560130784
#	#	0	#	#	#	1	#	0	#	#	0	0	#	#	#	0	0	#	0	0	1.0
#	1	#	#	1	#	#	#	#	#	#	#	#	#	1	#	1	#	#	#	1	0.09180047824011299
#	#	#	0	#	#	#	1	1	1	#	0	#	#	#	#	1	#	#	#	1	0.11602906250000002
#	#	0	#	#	1	#	#	#	#	#	#	1	#	#	#	1	#	#	#	1	0.1364580276075444
#	#	#	#	1	1	#	0	#	#	#	#	1	#	#	#	1	#	0	#	1	0.05292214940134466
#	#	0	#	#	1	#	#	#	#	#	#	1	#	#	#	#	#	#	#	1	0.1010350097269737
1	#	#	#	#	1	#	#	#	#	#	#	#	1	#	1	#	#	#	#	1	0.1034842295245225
#	#	#	0	#	#	#	#	#	#	#	#	1	#	#	0	1	#	#	#	1	0.05228759859739279
#	#	#	#	1	#	1	#	#	1	#	1	1	0	1	0	#	1	#	#	1	1.0
0	1	#	1	#	#	#	#	1	1	#	#	#	#	#	#	#	#	#	#	1	0.13168724279835387
0	1	#	1	#	#	#	#	#	#	#	0	#	#	#	0	#	#	#	#	0	0.512908935546875
1	#	1	0	#	#	#	#	#	#	#	#	0	#	0	1	#	#	#	#	0	0.17831521367830508
1	0	#	0	#	#	#	#	#	#	#	#	#	0	0	#	#	#	#	#	0	0.20346349914002398
#	1	#	#	#	#	#	#	#	0	#	#	#	1	#	#	#	#	0	#	0	0.13168724279835387
1	0	#	0	#	#	#	#	#	#	#	#	1	#	#	#	#	#	#	#	1	0.17831521367830508
1	#	1	#	#	#	#	#	#	#	#	#	0	#	#	0	#	0	0	1	0	0.5904900000000001
1	#	1	#	#	#	#	#	#	#	#	#	#	#	0	#	#	0	#	#	0	0.26769082449673975
0	1	1	1	#	#	#	#	#	#	#	#	#	#	#	#	1	0	#	#	0	0.043151275720164604
0	1	#	1	#	#	#	#	#	#	0	0	#	#	#	0	#	#	#	#	0	0.6903615309097401
0	#	#	0	1	#	#	#	1	#	1	#	#	#	#	#	#	#	#	#	1	0.5674268557185995
#	#	#	#	1	#	#	#	#	#	1	1	1	#	#	#	#	#	#	#	1	0.2373046875
1	1	#	#	#	#	1	#	#	#	#	#	#	#	#	#	#	1	#	1	1	0.47347381451739246
#	#	#	#	#	0	#	#	1	#	#	#	1	#	1	#	#	#	#	#	1	0.06235046117101463
1	1	#	#	#	#	1	1	#	#	#	0	#	#	#	#	#	1	1	#	1	0.13168724279835387
0	#	0	0	1	#	#	#	1	1	#	#	#	#	#	#	#	#	#	#	1	1.0
1	0	#	0	#	#	#	0	#	#	#	#	#	#	1	#	#	#	#	#	1	0.401877572016461
#	#	#	0	#	0	#	#	#	#	#	#	0	#	#	#	#	#	#	#	0	0.057686950493471195
1	0	1	#	#	#	#	1	#	#	#	#	#	0	0	#	#	#	#	#	0	0.3276800000000001
#	#	#	0	#	0	#	#	#	0	0	#	#	#	#	#	#	#	#	#	0	0.05906960463082556
#	1	#	0	0	#	1	#	#	#	1	#	#	#	#	#	#	0	1	#	1	0.28462802079628785
1	0	#	#	#	#	#	#	#	#	#	#	0	#	0	0	#	#	#	#	0	0.7880921574007829
0	0	#	#	1	#	#	#	#	#	#	#	1	#	1	#	#	#	0	1	1	0.095367431640625
1	0	#	0	#	#	#	0	#	#	#	#	#	#	1	#	1	#	#	#	1	0.5277319168
#	1	#	1	#	#	#	#	1	#	1	1	1	#	#	#	#	#	#	#	1	0.18593443208187066
0	#	#	1	0	#	#	#	#	#	#	1	#	1	#	0	#	#	1	#	1	0.01734152991583261
#	0	#	#	#	#	#	#	#	#	#	#	#	#	#	1	0	0	#	#	1	0.057686950493471195
#	#	0	1	1	#	#	#	#	#	#	#	1	#	#	#	#	1	1	#	1	0.27550608968587587
0	#	#	#	0	#	#	#	#	0	#	1	#	#	1	0	#	#	1	#	1	0.1043582467665522
#	1	1	0	#	0	#	#	#	#	1	#	#	#	#	#	#	#	#	#	1	0.15359020233154297
1	#	#	#	#	1	#	#	0	#	#	#	#	1	#	1	#	#	#	#	1	0.11602906250000002
#	#	1	#	#	1	1	#	0	1	1	#	#	0	1	1	#	1	#	#	1	0.1
0	#	1	0	#	#	#	#	#	#	0	#	0	0	0	#	#	#	#	#	0	0.6472278485082303
1	0	#	0	#	#	#	0	#	#	0	#	#	#	1	#	#	#	#	#	1	0.34765472254481466
0	0	#	#	#	#	#	0	#	#	0	#	#	#	#	#	1	#	#	#	0	0.12324861859319845
1	#	1	#	#	#	#	#	0	#	#	#	#	#	#	1	#	#	#	#	1	0.07968465929249387
#	0	0	#	#	#	#	#	0	#	#	#	0	0	#	#	#	#	#	#	0	0.3276800000000001
1	0	0	#	#	#	#	#	#	#	#	#	#	0	#	#	#	#	#	#	0	0.11903483743868312
#	0	1	0	#	#	1	#	#	#	0	#	#	#	1	#	#	#	#	#	1	1.0
#	#	#	#	#	#	#	#	#	#	#	#	#	#	#	0	#	#	#	#	0	0.05826989458348683
#	#	#	0	1	#	1	#	#	#	#	#	#	#	#	#	#	1	1	0	1	0.06092699470458736
1	0	#	0	#	#	#	0	1	#	#	#	#	#	1	#	0	1	0	#	1	1.0
0	#	0	0	1	#	#	#	1	1	#	#	0	#	#	#	#	1	1	#	1	0.1
0	0	#	1	#	0	0	0	#	#	0	1	#	1	#	#	0	#	#	#	0	1.0
0	0	#	#	0	0	#	#	#	#	#	#	#	#	#	1	1	#	#	#	0	0.44370531249999995
0	1	#	1	1	#	#	#	#	#	#	#	#	#	1	#	#	#	#	#	1	0.03125
1	0	#	0	#	#	#	#	#	#	#	#	1	#	1	1	#	#	#	#	1	1.0
1	1	0	#	#	#	#	#	#	#	#	#	#	#	#	0	0	#	1	#	0	0.43375716751999094
1	0	#	0	#	#	#	#	#	#	#	#	#	0	0	#	#	#	#	0	0	0.1043582467665522
1	#	#	1	1	0	#	#	#	#	0	#	#	#	1	0	#	0	#	#	0	1.0
#	1	#	1	0	#	#	#	#	#	#	#	#	#	#	#	#	#	#	#	0	0.11131307029953491
1	1	1	#	#	0	1	#	#	#	#	#	#	#	#	#	#	1	#	1	1	0.46266436603796024
1	0	0	#	#	#	#	#	1	#	#	#	#	1	#	#	0	#	#	#	1	0.19649623617673456
#	0	1	0	#	#	1	#	#	#	0	#	0	#	1	#	#	#	#	#	1	1.0
1	#	#	#	#	1	#	#	#	0	#	#	#	1	#	1	#	#	#	#	1	0.08988803537961923
0	0	#	#	1	#	#	#	1	#	1	1	1	#	#	#	#	1	#	#	1	0.010240000000000003
#	#	1	#	#	#	#	1	#	#	1	#	#	1	#	1	#	#	#	0	1	0.04158799090330928
1	0	#	1	#	0	#	#	#	#	#	#	#	0	#	#	#	#	#	#	0	0.29103830456733704
1	#	0	0	#	#	#	#	1	1	1	#	#	0	#	#	#	#	#	#	1	0.07775999999999998
#	1	#	1	1	#	#	#	#	0	#	#	1	#	#	#	0	#	#	#	0	0.0852316508323596
#	1	0	#	#	#	#	#	#	0	0	#	1	#	#	#	0	#	#	#	0	0.44370531249999995
0	#	0	0	#	#	#	#	1	#	#	#	1	#	#	0	1	#	#	#	1	0.07775999999999998
1	1	1	#	#	#	0	#	0	1	#	#	0	#	0	#	#	#	#	1	1	1.0
#	#	0	0	#	#	#	#	0	0	#	#	0	#	#	#	#	#	#	#	0	0.2535525376
0	#	0	1	#	#	1	#	#	1	#	#	0	0	0	#	#	#	#	#	1	0.2373046875
0	#	0	1	#	#	1	#	#	1	#	1	#	0	0	#	#	#	#	#	1	0.13168724279835387
1	#	1	#	#	#	#	#	#	#	#	#	0	1	0	#	#	#	#	#	0	0.1148279438394322
1	1	1	0	#	#	#	#	#	#	#	#	#	#	0	1	#	0	#	#	0	0.0024299999999999994
#	#	0	#	0	1	0	#	#	1	#	1	0	#	#	#	#	0	0	#	1	0.03125
0	#	#	0	1	#	#	#	1	#	1	#	#	#	1	#	#	#	#	#	1	0.512908935546875
1	0	1	#	#	#	1	#	#	#	0	#	0	#	1	#	#	1	#	#	1	0.0
0	1	#	1	1	#	#	#	0	#	#	#	1	#	#	#	0	#	#	#	0	0.13168724279835387
0	#	#	#	1	#	#	#	#	#	1	1	#	0	#	#	#	#	#	#	1	0.2084017036410597
#	#	0	1	#	1	#	#	#	#	#	1	1	#	#	#	#	#	1	1	1	0.3666478320532007
#	0	#	#	#	1	#	1	#	#	#	1	0	#	#	1	#	#	1	0	1	1.0
1	0	1	1	#	0	#	#	#	#	#	#	#	1	#	1	#	#	#	#	0	0.0
#	1	1	0	#	#	#	#	#	#	0	#	#	#	#	#	#	#	#	#	0	0.28809060803792885
0	1	#	0	#	#	#	#	#	#	#	#	#	#	#	#	#	#	#	#	0	0.06026185921754656
0	1	#	#	0	0	#	#	#	#	#	#	#	1	#	0	#	#	#	#	0	0.07775999999999998
0	#	1	0	1	#	#	0	#	#	0	#	#	#	#	#	#	#	#	#	0	0.17525145137855438
#	1	0	0	#	#	#	#	0	#	#	#	#	#	#	#	0	#	#	0	0	1.0
